PetalLength,PetalWidth,Probability
3.2,1.35859,0.391617
3.2,1.38384,0.412956
3.2,1.40909,0.434627
3.2,1.43434,0.456551
3.2,1.4596,0.478644
3.2,1.48485,0.500821
3.2,1.5101,0.522995
3.2,1.53535,0.545079
3.2,1.56061,0.566986
3.2,1.58586,0.588635
3.2,1.61111,0.609946
3.2,1.63636,0.630846
3.2,1.66162,0.651266
3.2,1.68687,0.671145
3.2,1.71212,0.69043
3.2,1.73737,0.709074
3.2,1.76263,0.727039
3.2,1.78788,0.744294
3.2,1.81313,0.760818
3.2,1.83838,0.776595
3.2,1.86364,0.791616
3.2,1.88889,0.805879
3.2,1.91414,0.819389
3.2,1.93939,0.832154
3.2,1.96465,0.844189
3.2,1.9899,0.855511
3.2,2.01515,0.86614
3.2,2.0404,0.876101
3.2,2.06566,0.885419
3.2,2.09091,0.89412
3.2,2.11616,0.902234
3.2,2.14141,0.909789
3.2,2.16667,0.916813
3.2,2.19192,0.923337
3.2,2.21717,0.929389
3.2,2.24242,0.934996
3.2,2.26768,0.940187
3.2,2.29293,0.944988
3.2,2.31818,0.949424
3.2,2.34343,0.95352
3.2,2.36869,0.957299
3.2,2.39394,0.960784
3.2,2.41919,0.963995
3.2,2.44444,0.966952
3.2,2.4697,0.969674
3.2,2.49495,0.972178
3.2,2.5202,0.974481
3.2,2.54545,0.976597
3.2,2.57071,0.978542
3.2,2.59596,0.980329
3.2,2.62121,0.98197
3.2,2.64646,0.983476
3.2,2.67172,0.984858
3.2,2.69697,0.986126
3.2,2.72222,0.98729
3.2,2.74747,0.988357
3.2,2.77273,0.989335
3.2,2.79798,0.990232
3.2,2.82323,0.991054
3.2,2.84848,0.991808
3.2,2.87374,0.992498
3.2,2.89899,0.993131
3.2,2.92424,0.993711
3.2,2.94949,0.994242
3.2,2.97475,0.994728
3.2,3,0.995174
3.24444,0.5,0.0301102
3.24444,0.525253,0.0328133
3.24444,0.550505,0.0357501
3.24444,0.575758,0.0389391
3.24444,0.60101,0.0424002
3.24444,0.626263,0.0461541
3.24444,0.651515,0.0502229
3.24444,0.676768,0.0546299
3.24444,0.70202,0.0593993
3.24444,0.727273,0.0645568
3.24444,0.752525,0.0701287
3.24444,0.777778,0.0761423
3.24444,0.80303,0.0826258
3.24444,0.828283,0.0896078
3.24444,0.853535,0.0971174
3.24444,0.878788,0.105184
3.24444,0.90404,0.113835
3.24444,0.929293,0.123101
3.24444,0.954545,0.133007
3.24444,0.979798,0.14358
3.24444,1.00505,0.154843
3.24444,1.0303,0.166818
3.24444,1.05556,0.179522
3.24444,1.08081,0.19297
3.24444,1.10606,0.20717
3.24444,1.13131,0.222128
3.24444,1.15657,0.237842
3.24444,1.18182,0.254304
3.24444,1.20707,0.2715
3.24444,1.23232,0.289407
3.24444,1.25758,0.307996
3.24444,1.28283,0.327229
3.24444,1.30808,0.347061
3.24444,1.33333,0.367438
3.24444,1.35859,0.3883
3.24444,1.38384,0.40958
3.24444,1.40909,0.431204
3.24444,1.43434,0.453093
3.24444,1.4596,0.475165
3.24444,1.48485,0.497335
3.24444,1.5101,0.519515
3.24444,1.53535,0.541619
3.24444,1.56061,0.56356
3.24444,1.58586,0.585255
3.24444,1.61111,0.606624
3.24444,1.63636,0.627593
3.24444,1.66162,0.648092
3.24444,1.68687,0.66806
3.24444,1.71212,0.687441
3.24444,1.73737,0.706189
3.24444,1.76263,0.724263
3.24444,1.78788,0.741632
3.24444,1.81313,0.758272
3.24444,1.83838,0.774166
3.24444,1.86364,0.789306
3.24444,1.88889,0.803688
3.24444,1.91414,0.817316
3.24444,1.93939,0.830198
3.24444,1.96465,0.842346
3.24444,1.9899,0.853779
3.24444,2.01515,0.864515
3.24444,2.0404,0.87458
3.24444,2.06566,0.883996
3.24444,2.09091,0.892793
3.24444,2.11616,0.900997
3.24444,2.14141,0.908638
3.24444,2.16667,0.915744
3.24444,2.19192,0.922344
3.24444,2.21717,0.928468
3.24444,2.24242,0.934144
3.24444,2.26768,0.939398
3.24444,2.29293,0.944259
3.24444,2.31818,0.94875
3.24444,2.34343,0.952898
3.24444,2.36869,0.956726
3.24444,2.39394,0.960255
3.24444,2.41919,0.963508
3.24444,2.44444,0.966503
3.24444,2.4697,0.969261
3.24444,2.49495,0.971798
3.24444,2.5202,0.974132
3.24444,2.54545,0.976277
3.24444,2.57071,0.978248
3.24444,2.59596,0.980058
3.24444,2.62121,0.981721
3.24444,2.64646,0.983248
3.24444,2.67172,0.984649
3.24444,2.69697,0.985934
3.24444,2.72222,0.987113
3.24444,2.74747,0.988195
3.24444,2.77273,0.989187
3.24444,2.79798,0.990096
3.24444,2.82323,0.99093
3.24444,2.84848,0.991694
3.24444,2.87374,0.992394
3.24444,2.89899,0.993035
3.24444,2.92424,0.993623
3.24444,2.94949,0.994162
3.24444,2.97475,0.994655
3.24444,3,0.995107
3.28889,0.5,0.0297056
3.28889,0.525253,0.0323736
3.28889,0.550505,0.0352725
3.28889,0.575758,0.0384207
3.28889,0.60101,0.0418376
3.28889,0.626263,0.0455441
3.28889,0.651515,0.0495619
3.28889,0.676768,0.0539142
3.28889,0.70202,0.0586251
3.28889,0.727273,0.0637198
3.28889,0.752525,0.0692248
3.28889,0.777778,0.0751672
3.28889,0.80303,0.081575
3.28889,0.828283,0.0884768
3.28889,0.853535,0.0959015
3.28889,0.878788,0.103878
3.28889,0.90404,0.112436
3.28889,0.929293,0.121603
3.28889,0.954545,0.131407
3.28889,0.979798,0.141874
3.28889,1.00505,0.153027
3.28889,1.0303,0.164889
3.28889,1.05556,0.177477
3.28889,1.08081,0.190807
3.28889,1.10606,0.204889
3.28889,1.13131,0.219728
3.28889,1.15657,0.235324
3.28889,1.18182,0.251669
3.28889,1.20707,0.268751
3.28889,1.23232,0.286548
3.28889,1.25758,0.305032
3.28889,1.28283,0.324167
3.28889,1.30808,0.343908
3.28889,1.33333,0.364203
3.28889,1.35859,0.384994
3.28889,1.38384,0.406212
3.28889,1.40909,0.427787
3.28889,1.43434,0.44964
3.28889,1.4596,0.471689
3.28889,1.48485,0.493849
3.28889,1.5101,0.516034
3.28889,1.53535,0.538155
3.28889,1.56061,0.560127
3.28889,1.58586,0.581866
3.28889,1.61111,0.603291
3.28889,1.63636,0.624328
3.28889,1.66162,0.644905
3.28889,1.68687,0.664961
3.28889,1.71212,0.684438
3.28889,1.73737,0.703287
3.28889,1.76263,0.721469
3.28889,1.78788,0.738951
3.28889,1.81313,0.755706
3.28889,1.83838,0.771719
3.28889,1.86364,0.786978
3.28889,1.88889,0.801479
3.28889,1.91414,0.815225
3.28889,1.93939,0.828223
3.28889,1.96465,0.840486
3.28889,1.9899,0.852029
3.28889,2.01515,0.862874
3.28889,2.0404,0.873042
3.28889,2.06566,0.882559
3.28889,2.09091,0.891451
3.28889,2.11616,0.899746
3.28889,2.14141,0.907473
3.28889,2.16667,0.914662
3.28889,2.19192,0.92134
3.28889,2.21717,0.927537
3.28889,2.24242,0.933281
3.28889,2.26768,0.9386
3.28889,2.29293,0.94352
3.28889,2.31818,0.948068
3.28889,2.34343,0.952268
3.28889,2.36869,0.956145
3.28889,2.39394,0.95972
3.28889,2.41919,0.963014
3.28889,2.44444,0.966049
3.28889,2.4697,0.968843
3.28889,2.49495,0.971413
3.28889,2.5202,0.973778
3.28889,2.54545,0.975951
3.28889,2.57071,0.977949
3.28889,2.59596,0.979784
3.28889,2.62121,0.981469
3.28889,2.64646,0.983016
3.28889,2.67172,0.984436
3.28889,2.69697,0.98574
3.28889,2.72222,0.986935
3.28889,2.74747,0.988031
3.28889,2.77273,0.989037
3.28889,2.79798,0.989959
3.28889,2.82323,0.990804
3.28889,2.84848,0.991578
3.28889,2.87374,0.992288
3.28889,2.89899,0.992938
3.28889,2.92424,0.993534
3.28889,2.94949,0.99408
3.28889,2.97475,0.99458
3.28889,3,0.995038
3.33333,0.5,0.0293063
3.33333,0.525253,0.0319396
3.33333,0.550505,0.0348011
3.33333,0.575758,0.0379088
3.33333,0.60101,0.0412822
3.33333,0.626263,0.0449418
3.33333,0.651515,0.0489092
3.33333,0.676768,0.0532073
3.33333,0.70202,0.0578602
3.33333,0.727273,0.062893
3.33333,0.752525,0.0683317
3.33333,0.777778,0.0742036
3.33333,0.80303,0.0805364
3.33333,0.828283,0.0873587
3.33333,0.853535,0.0946993
3.33333,0.878788,0.102587
3.33333,0.90404,0.111052
3.33333,0.929293,0.120122
3.33333,0.954545,0.129824
3.33333,0.979798,0.140185
3.33333,1.00505,0.151229
3.33333,1.0303,0.162978
3.33333,1.05556,0.175451
3.33333,1.08081,0.188664
3.33333,1.10606,0.202627
3.33333,1.13131,0.217347
3.33333,1.15657,0.232824
3.33333,1.18182,0.249052
3.33333,1.20707,0.266019
3.33333,1.23232,0.283706
3.33333,1.25758,0.302084
3.33333,1.28283,0.32112
3.33333,1.30808,0.340769
3.33333,1.33333,0.360981
3.33333,1.35859,0.381697
3.33333,1.38384,0.402853
3.33333,1.40909,0.424377
3.33333,1.43434,0.446192
3.33333,1.4596,0.468216
3.33333,1.48485,0.490364
3.33333,1.5101,0.512551
3.33333,1.53535,0.534687
3.33333,1.56061,0.556689
3.33333,1.58586,0.57847
3.33333,1.61111,0.59995
3.33333,1.63636,0.621052
3.33333,1.66162,0.641706
3.33333,1.68687,0.661847
3.33333,1.71212,0.681418
3.33333,1.73737,0.700369
3.33333,1.76263,0.718659
3.33333,1.78788,0.736252
3.33333,1.81313,0.753123
3.33333,1.83838,0.769253
3.33333,1.86364,0.784631
3.33333,1.88889,0.799251
3.33333,1.91414,0.813115
3.33333,1.93939,0.82623
3.33333,1.96465,0.838607
3.33333,1.9899,0.850263
3.33333,2.01515,0.861216
3.33333,2.0404,0.871488
3.33333,2.06566,0.881106
3.33333,2.09091,0.890094
3.33333,2.11616,0.898481
3.33333,2.14141,0.906296
3.33333,2.16667,0.913567
3.33333,2.19192,0.920323
3.33333,2.21717,0.926594
3.33333,2.24242,0.932407
3.33333,2.26768,0.937791
3.33333,2.29293,0.942772
3.33333,2.31818,0.947377
3.33333,2.34343,0.951631
3.33333,2.36869,0.955556
3.33333,2.39394,0.959177
3.33333,2.41919,0.962514
3.33333,2.44444,0.965589
3.33333,2.4697,0.968419
3.33333,2.49495,0.971024
3.33333,2.5202,0.973419
3.33333,2.54545,0.975622
3.33333,2.57071,0.977646
3.33333,2.59596,0.979506
3.33333,2.62121,0.981214
3.33333,2.64646,0.982782
3.33333,2.67172,0.984221
3.33333,2.69697,0.985542
3.33333,2.72222,0.986754
3.33333,2.74747,0.987865
3.33333,2.77273,0.988885
3.33333,2.79798,0.989819
3.33333,2.82323,0.990676
3.33333,2.84848,0.991461
3.33333,2.87374,0.99218
3.33333,2.89899,0.99284
3.33333,2.92424,0.993444
3.33333,2.94949,0.993998
3.33333,2.97475,0.994505
3.33333,3,0.994969
3.37778,0.5,0.0289123
3.37778,0.525253,0.0315113
3.37778,0.550505,0.0343357
3.37778,0.575758,0.0374035
3.37778,0.60101,0.0407338
3.37778,0.626263,0.044347
3.37778,0.651515,0.0482646
3.37778,0.676768,0.0525093
3.37778,0.70202,0.0571048
3.37778,0.727273,0.0620762
3.37778,0.752525,0.0674494
3.37778,0.777778,0.0732513
3.37778,0.80303,0.0795099
3.37778,0.828283,0.0862533
3.37778,0.853535,0.0935106
3.37778,0.878788,0.101311
3.37778,0.90404,0.109683
3.37778,0.929293,0.118656
3.37778,0.954545,0.128257
3.37778,0.979798,0.138512
3.37778,1.00505,0.149447
3.37778,1.0303,0.161085
3.37778,1.05556,0.173443
3.37778,1.08081,0.186539
3.37778,1.10606,0.200383
3.37778,1.13131,0.214984
3.37778,1.15657,0.230343
3.37778,1.18182,0.246453
3.37778,1.20707,0.263306
3.37778,1.23232,0.280881
3.37778,1.25758,0.299153
3.37778,1.28283,0.318087
3.37778,1.30808,0.337643
3.37778,1.33333,0.35777
3.37778,1.35859,0.378412
3.37778,1.38384,0.399504
3.37778,1.40909,0.420975
3.37778,1.43434,0.442749
3.37778,1.4596,0.464746
3.37778,1.48485,0.48688
3.37778,1.5101,0.509066
3.37778,1.53535,0.531217
3.37778,1.56061,0.553245
3.37778,1.58586,0.575066
3.37778,1.61111,0.596598
3.37778,1.63636,0.617765
3.37778,1.66162,0.638494
3.37778,1.68687,0.658719
3.37778,1.71212,0.678383
3.37778,1.73737,0.697435
3.37778,1.76263,0.715831
3.37778,1.78788,0.733535
3.37778,1.81313,0.750521
3.37778,1.83838,0.766769
3.37778,1.86364,0.782265
3.37778,1.88889,0.797004
3.37778,1.91414,0.810987
3.37778,1.93939,0.824219
3.37778,1.96465,0.836711
3.37778,1.9899,0.848479
3.37778,2.01515,0.859541
3.37778,2.0404,0.869919
3.37778,2.06566,0.879637
3.37778,2.09091,0.888723
3.37778,2.11616,0.897203
3.37778,2.14141,0.905105
3.37778,2.16667,0.912459
3.37778,2.19192,0.919295
3.37778,2.21717,0.92564
3.37778,2.24242,0.931523
3.37778,2.26768,0.936973
3.37778,2.29293,0.942015
3.37778,2.31818,0.946678
3.37778,2.34343,0.950985
3.37778,2.36869,0.95496
3.37778,2.39394,0.958628
3.37778,2.41919,0.962008
3.37778,2.44444,0.965122
3.37778,2.4697,0.96799
3.37778,2.49495,0.970629
3.37778,2.5202,0.973056
3.37778,2.54545,0.975288
3.37778,2.57071,0.977339
3.37778,2.59596,0.979224
3.37778,2.62121,0.980955
3.37778,2.64646,0.982545
3.37778,2.67172,0.984003
3.37778,2.69697,0.985342
3.37778,2.72222,0.98657
3.37778,2.74747,0.987697
3.37778,2.77273,0.98873
3.37778,2.79798,0.989678
3.37778,2.82323,0.990546
3.37778,2.84848,0.991342
3.37778,2.87374,0.992072
3.37778,2.89899,0.99274
3.37778,2.92424,0.993353
3.37778,2.94949,0.993914
3.37778,2.97475,0.994428
3.37778,3,0.994899
3.42222,0.5,0.0285233
3.42222,0.525253,0.0310885
3.42222,0.550505,0.0338764
3.42222,0.575758,0.0369047
3.42222,0.60101,0.0401925
3.42222,0.626263,0.0437598
3.42222,0.651515,0.0476281
3.42222,0.676768,0.0518198
3.42222,0.70202,0.0563586
3.42222,0.727273,0.0612692
3.42222,0.752525,0.0665776
3.42222,0.777778,0.0723104
3.42222,0.80303,0.0784953
3.42222,0.828283,0.0851607
3.42222,0.853535,0.0923353
3.42222,0.878788,0.100048
3.42222,0.90404,0.108329
3.42222,0.929293,0.117205
3.42222,0.954545,0.126706
3.42222,0.979798,0.136857
3.42222,1.00505,0.147684
3.42222,1.0303,0.159209
3.42222,1.05556,0.171453
3.42222,1.08081,0.184432
3.42222,1.10606,0.198159
3.42222,1.13131,0.21264
3.42222,1.15657,0.22788
3.42222,1.18182,0.243873
3.42222,1.20707,0.26061
3.42222,1.23232,0.278073
3.42222,1.25758,0.296237
3.42222,1.28283,0.31507
3.42222,1.30808,0.334532
3.42222,1.33333,0.354573
3.42222,1.35859,0.375138
3.42222,1.38384,0.396163
3.42222,1.40909,0.41758
3.42222,1.43434,0.439312
3.42222,1.4596,0.461279
3.42222,1.48485,0.483397
3.42222,1.5101,0.505581
3.42222,1.53535,0.527743
3.42222,1.56061,0.549796
3.42222,1.58586,0.571655
3.42222,1.61111,0.593238
3.42222,1.63636,0.614467
3.42222,1.66162,0.635269
3.42222,1.68687,0.655578
3.42222,1.71212,0.675334
3.42222,1.73737,0.694485
3.42222,1.76263,0.712986
3.42222,1.78788,0.730801
3.42222,1.81313,0.747901
3.42222,1.83838,0.764266
3.42222,1.86364,0.779881
3.42222,1.88889,0.794739
3.42222,1.91414,0.80884
3.42222,1.93939,0.82219
3.42222,1.96465,0.834797
3.42222,1.9899,0.846677
3.42222,2.01515,0.857849
3.42222,2.0404,0.868333
3.42222,2.06566,0.878153
3.42222,2.09091,0.887336
3.42222,2.11616,0.895909
3.42222,2.14141,0.903901
3.42222,2.16667,0.911339
3.42222,2.19192,0.918254
3.42222,2.21717,0.924674
3.42222,2.24242,0.930628
3.42222,2.26768,0.936144
3.42222,2.29293,0.941249
3.42222,2.31818,0.945969
3.42222,2.34343,0.950331
3.42222,2.36869,0.954357
3.42222,2.39394,0.958071
3.42222,2.41919,0.961495
3.42222,2.44444,0.96465
3.42222,2.4697,0.967555
3.42222,2.49495,0.970229
3.42222,2.5202,0.972688
3.42222,2.54545,0.97495
3.42222,2.57071,0.977029
3.42222,2.59596,0.978939
3.42222,2.62121,0.980693
3.42222,2.64646,0.982304
3.42222,2.67172,0.983782
3.42222,2.69697,0.985139
3.42222,2.72222,0.986384
3.42222,2.74747,0.987526
3.42222,2.77273,0.988574
3.42222,2.79798,0.989534
3.42222,2.82323,0.990414
3.42222,2.84848,0.991221
3.42222,2.87374,0.991961
3.42222,2.89899,0.992639
3.42222,2.92424,0.99326
3.42222,2.94949,0.993829
3.42222,2.97475,0.99435
3.42222,3,0.994827
3.46667,0.5,0.0281395
3.46667,0.525253,0.0306712
3.46667,0.550505,0.033423
3.46667,0.575758,0.0364123
3.46667,0.60101,0.039658
3.46667,0.626263,0.04318
3.46667,0.651515,0.0469996
3.46667,0.676768,0.051139
3.46667,0.70202,0.0556216
3.46667,0.727273,0.0604721
3.46667,0.752525,0.0657162
3.46667,0.777778,0.0713805
3.46667,0.80303,0.0774926
3.46667,0.828283,0.0840806
3.46667,0.853535,0.0911733
3.46667,0.878788,0.0987998
3.46667,0.90404,0.106989
3.46667,0.929293,0.11577
3.46667,0.954545,0.125171
3.46667,0.979798,0.135218
3.46667,1.00505,0.145937
3.46667,1.0303,0.157351
3.46667,1.05556,0.169481
3.46667,1.08081,0.182344
3.46667,1.10606,0.195952
3.46667,1.13131,0.210315
3.46667,1.15657,0.225436
3.46667,1.18182,0.241311
3.46667,1.20707,0.257932
3.46667,1.23232,0.275282
3.46667,1.25758,0.293339
3.46667,1.28283,0.312069
3.46667,1.30808,0.331435
3.46667,1.33333,0.351388
3.46667,1.35859,0.371875
3.46667,1.38384,0.392832
3.46667,1.40909,0.414192
3.46667,1.43434,0.43588
3.46667,1.4596,0.457815
3.46667,1.48485,0.479916
3.46667,1.5101,0.502095
3.46667,1.53535,0.524266
3.46667,1.56061,0.546342
3.46667,1.58586,0.568237
3.46667,1.61111,0.589869
3.46667,1.63636,0.611158
3.46667,1.66162,0.632032
3.46667,1.68687,0.652422
3.46667,1.71212,0.672269
3.46667,1.73737,0.691518
3.46667,1.76263,0.710124
3.46667,1.78788,0.728049
3.46667,1.81313,0.745263
3.46667,1.83838,0.761744
3.46667,1.86364,0.777478
3.46667,1.88889,0.792455
3.46667,1.91414,0.806675
3.46667,1.93939,0.820142
3.46667,1.96465,0.832865
3.46667,1.9899,0.844858
3.46667,2.01515,0.85614
3.46667,2.0404,0.86673
3.46667,2.06566,0.876653
3.46667,2.09091,0.885935
3.46667,2.11616,0.894602
3.46667,2.14141,0.902683
3.46667,2.16667,0.910206
3.46667,2.19192,0.917201
3.46667,2.21717,0.923697
3.46667,2.24242,0.929723
3.46667,2.26768,0.935305
3.46667,2.29293,0.940473
3.46667,2.31818,0.945252
3.46667,2.34343,0.949668
3.46667,2.36869,0.953745
3.46667,2.39394,0.957507
3.46667,2.41919,0.960975
3.46667,2.44444,0.964171
3.46667,2.4697,0.967114
3.46667,2.49495,0.969823
3.46667,2.5202,0.972315
3.46667,2.54545,0.974607
3.46667,2.57071,0.976714
3.46667,2.59596,0.978649
3.46667,2.62121,0.980427
3.46667,2.64646,0.98206
3.46667,2.67172,0.983558
3.46667,2.69697,0.984934
3.46667,2.72222,0.986196
3.46667,2.74747,0.987353
3.46667,2.77273,0.988415
3.46667,2.79798,0.989389
3.46667,2.82323,0.990281
3.46667,2.84848,0.991099
3.46667,2.87374,0.991849
3.46667,2.89899,0.992536
3.46667,2.92424,0.993166
3.46667,2.94949,0.993743
3.46667,2.97475,0.994271
3.46667,3,0.994755
3.51111,0.5,0.0277606
3.51111,0.525253,0.0302594
3.51111,0.550505,0.0329754
3.51111,0.575758,0.0359262
3.51111,0.60101,0.0391303
3.51111,0.626263,0.0426076
3.51111,0.651515,0.046379
3.51111,0.676768,0.0504666
3.51111,0.70202,0.0548937
3.51111,0.727273,0.0596848
3.51111,0.752525,0.0648653
3.51111,0.777778,0.0704618
3.51111,0.80303,0.0765016
3.51111,0.828283,0.083013
3.51111,0.853535,0.0900245
3.51111,0.878788,0.0975652
3.51111,0.90404,0.105664
3.51111,0.929293,0.11435
3.51111,0.954545,0.123652
3.51111,0.979798,0.133596
3.51111,1.00505,0.144208
3.51111,1.0303,0.155511
3.51111,1.05556,0.167528
3.51111,1.08081,0.180274
3.51111,1.10606,0.193765
3.51111,1.13131,0.208009
3.51111,1.15657,0.22301
3.51111,1.18182,0.238767
3.51111,1.20707,0.255272
3.51111,1.23232,0.272509
3.51111,1.25758,0.290456
3.51111,1.28283,0.309083
3.51111,1.30808,0.328352
3.51111,1.33333,0.348217
3.51111,1.35859,0.368624
3.51111,1.38384,0.389512
3.51111,1.40909,0.410813
3.51111,1.43434,0.432454
3.51111,1.4596,0.454356
3.51111,1.48485,0.476437
3.51111,1.5101,0.498609
3.51111,1.53535,0.520787
3.51111,1.56061,0.542884
3.51111,1.58586,0.564813
3.51111,1.61111,0.586491
3.51111,1.63636,0.607839
3.51111,1.66162,0.628783
3.51111,1.68687,0.649254
3.51111,1.71212,0.669189
3.51111,1.73737,0.688535
3.51111,1.76263,0.707245
3.51111,1.78788,0.725279
3.51111,1.81313,0.742607
3.51111,1.83838,0.759205
3.51111,1.86364,0.775056
3.51111,1.88889,0.790152
3.51111,1.91414,0.804491
3.51111,1.93939,0.818076
3.51111,1.96465,0.830915
3.51111,1.9899,0.843022
3.51111,2.01515,0.854414
3.51111,2.0404,0.865111
3.51111,2.06566,0.875138
3.51111,2.09091,0.884518
3.51111,2.11616,0.89328
3.51111,2.14141,0.901451
3.51111,2.16667,0.90906
3.51111,2.19192,0.916136
3.51111,2.21717,0.922709
3.51111,2.24242,0.928806
3.51111,2.26768,0.934457
3.51111,2.29293,0.939688
3.51111,2.31818,0.944526
3.51111,2.34343,0.948998
3.51111,2.36869,0.953126
3.51111,2.39394,0.956936
3.51111,2.41919,0.960449
3.51111,2.44444,0.963686
3.51111,2.4697,0.966668
3.51111,2.49495,0.969412
3.51111,2.5202,0.971937
3.51111,2.54545,0.97426
3.51111,2.57071,0.976394
3.51111,2.59596,0.978356
3.51111,2.62121,0.980158
3.51111,2.64646,0.981812
3.51111,2.67172,0.983331
3.51111,2.69697,0.984726
3.51111,2.72222,0.986005
3.51111,2.74747,0.987178
3.51111,2.77273,0.988254
3.51111,2.79798,0.989241
3.51111,2.82323,0.990146
3.51111,2.84848,0.990975
3.51111,2.87374,0.991736
3.51111,2.89899,0.992432
3.51111,2.92424,0.993071
3.51111,2.94949,0.993655
3.51111,2.97475,0.994191
3.51111,3,0.994682
3.55556,0.5,0.0273868
3.55556,0.525253,0.0298529
3.55556,0.550505,0.0325336
3.55556,0.575758,0.0354463
3.55556,0.60101,0.0386094
3.55556,0.626263,0.0420424
3.55556,0.651515,0.0457661
3.55556,0.676768,0.0498026
3.55556,0.70202,0.0541747
3.55556,0.727273,0.058907
3.55556,0.752525,0.0640246
3.55556,0.777778,0.0695539
3.55556,0.80303,0.0755223
3.55556,0.828283,0.0819577
3.55556,0.853535,0.0888887
3.55556,0.878788,0.0963444
3.55556,0.90404,0.104354
3.55556,0.929293,0.112946
3.55556,0.954545,0.122149
3.55556,0.979798,0.13199
3.55556,1.00505,0.142495
3.55556,1.0303,0.153689
3.55556,1.05556,0.165592
3.55556,1.08081,0.178223
3.55556,1.10606,0.191596
3.55556,1.13131,0.205721
3.55556,1.15657,0.220603
3.55556,1.18182,0.236242
3.55556,1.20707,0.25263
3.55556,1.23232,0.269754
3.55556,1.25758,0.287591
3.55556,1.28283,0.306114
3.55556,1.30808,0.325284
3.55556,1.33333,0.345059
3.55556,1.35859,0.365384
3.55556,1.38384,0.386201
3.55556,1.40909,0.407442
3.55556,1.43434,0.429035
3.55556,1.4596,0.450902
3.55556,1.48485,0.47296
3.55556,1.5101,0.495123
3.55556,1.53535,0.517306
3.55556,1.56061,0.539422
3.55556,1.58586,0.561382
3.55556,1.61111,0.583106
3.55556,1.63636,0.604511
3.55556,1.66162,0.625523
3.55556,1.68687,0.646072
3.55556,1.71212,0.666095
3.55556,1.73737,0.685537
3.55556,1.76263,0.70435
3.55556,1.78788,0.722492
3.55556,1.81313,0.739933
3.55556,1.83838,0.756646
3.55556,1.86364,0.772616
3.55556,1.88889,0.787831
3.55556,1.91414,0.802289
3.55556,1.93939,0.815991
3.55556,1.96465,0.828947
3.55556,1.9899,0.841168
3.55556,2.01515,0.852671
3.55556,2.0404,0.863476
3.55556,2.06566,0.873606
3.55556,2.09091,0.883086
3.55556,2.11616,0.891943
3.55556,2.14141,0.900205
3.55556,2.16667,0.907901
3.55556,2.19192,0.915059
3.55556,2.21717,0.921708
3.55556,2.24242,0.927878
3.55556,2.26768,0.933597
3.55556,2.29293,0.938893
3.55556,2.31818,0.943791
3.55556,2.34343,0.948318
3.55556,2.36869,0.9525
3.55556,2.39394,0.956358
3.55556,2.41919,0.959916
3.55556,2.44444,0.963195
3.55556,2.4697,0.966216
3.55556,2.49495,0.968996
3.55556,2.5202,0.971555
3.55556,2.54545,0.973908
3.55556,2.57071,0.976071
3.55556,2.59596,0.978059
3.55556,2.62121,0.979885
3.55556,2.64646,0.981562
3.55556,2.67172,0.983101
3.55556,2.69697,0.984514
3.55556,2.72222,0.985811
3.55556,2.74747,0.987
3.55556,2.77273,0.988091
3.55556,2.79798,0.989092
3.55556,2.82323,0.990009
3.55556,2.84848,0.99085
3.55556,2.87374,0.991621
3.55556,2.89899,0.992327
3.55556,2.92424,0.992974
3.55556,2.94949,0.993567
3.55556,2.97475,0.99411
3.55556,3,0.994608
3.6,0.5,0.0270178
3.6,0.525253,0.0294517
3.6,0.550505,0.0320976
3.6,0.575758,0.0349727
3.6,0.60101,0.0380951
3.6,0.626263,0.0414844
3.6,0.651515,0.045161
3.6,0.676768,0.0491468
3.6,0.70202,0.0534647
3.6,0.727273,0.0581387
3.6,0.752525,0.0631941
3.6,0.777778,0.0686569
3.6,0.80303,0.0745545
3.6,0.828283,0.0809146
3.6,0.853535,0.0877659
3.6,0.878788,0.0951372
3.6,0.90404,0.103058
3.6,0.929293,0.111556
3.6,0.954545,0.120661
3.6,0.979798,0.130401
3.6,1.00505,0.1408
3.6,1.0303,0.151884
3.6,1.05556,0.163674
3.6,1.08081,0.17619
3.6,1.10606,0.189445
3.6,1.13131,0.203452
3.6,1.15657,0.218215
3.6,1.18182,0.233735
3.6,1.20707,0.250007
3.6,1.23232,0.267016
3.6,1.25758,0.284743
3.6,1.28283,0.30316
3.6,1.30808,0.322232
3.6,1.33333,0.341914
